url,title,article_date,source,text_clean,week_number,top1,top1_confidence,top2,top2_confidence,confidence_gap
https://schoolsweek.co.uk/schools-white-paper-the-key-send-reform-policies/,Schools white paper: The key SEND reform policies,2026-02-23,schoolsweek,schools white paper the key send reform policies pupils special educational needs will be met through a new layered system of support with education health and care plans reserved for only the most complex cases schools will be tasked with creating new individual support plans for pupils with less complex needs they will be guided standards and a duty to create an inclusion strategy the schools white paper and a corresponding have set out proposals to send reform most of which are expected to be enacted from from that date pupils with ehcps will have them reviewed when they reach their next transition point in secondary legislation underwriting some of the reforms will be brought in at the earliest opportunity it comes after the government announced plans to hand mainstream schools extra funding to provide early intervention and another fund to improve availability of local experts like educational psychologists here s how the new tiered system will work the department for education s new system will start with a universal offer for all children this will set a new baseline for mainstream schools dfe expects most children to have their needs met under this tier and teachers will be trained to meet these expectations it will include inclusive leadership and governance planning evidence based support and strong partnerships with families and wider services the next three interlocking tiers are designed to be flexible layers which can be drawn on from day one dfe said for example a child may start off being supported offer alone but draw on the three layers of support as their needs change over time this will be for pupils with ongoing and commonly occurring needs which cannot be met offer it will be designed in with parents it could include small group interventions or pre teaching key vocabulary to help access the curriculum each pupil will have their needs and provision captured in an individual support plan the plans will be drawn up by schools the dfe has said new isps will be interactive accessible and available in a digital for pupils who need more specialist support schools will be able to draw on the new experts at hand service which aims to improve access to education and health professionals these pupils will also receive an isp and have access to a new inclusion base where needed it may also involve time limited support in an alternative provision or a specialist setting this would allow pupils a short time placement for their needs to be assessed and addressed before reintegrating back into a mainstream setting this will see mainstream and specialist settings work in close partnership for the children with the most complex needs new specialist provision packages designed tested with parents will outline packages of provision based on evidence to support these pupils access to the new specialist bases will be available in future only children who need this support will be entitled to an ehcp they will also have an isp ehcps will be created after a specialist package and placement decisions have been made rather than beforehand if a pupil is assessed as not requiring an ehcp the council will be expected to work with the school to ensure appropriate support is in place plans will also be digitised from children with ehcps will be assessed against the new threshold at the end of their phase of education all children in year three and above today will retain their existing ehcp until at least age children in year two or below today will be reassessed at transition between primary and secondary those whose needs are best met with additional support in mainstream will transition to an isp but dfe expects the number of children with ehcps to continue rising over the next three years returning to today s level by all pupils who have a special school place in september will be able to stay in this school until the end of their education unless they choose to move to a mainstream setting but dfe will work with experts to review good curriculum practice in special schools these schools told officials they would welcome national best practice and guidelines special schools and alternative provision will be expected to provide outreach and short term placement for some children and young people enrolled in mainstream settings the new tiers will be guided to set clear evidence based guidance for the universal offer as well as what targeted targeted plus and specialist layers of support should look like by dfe will invest up to million to build the evidence base for these standards an independent expert panel will oversee their development schools will have to proactively plan the support they provide through a new duty to produce an annual inclusion strategy this will replace the existing duty to create sen information reports ofsted will assess how leaders ensure this new strategy is embedded in practice and how staff are equipped to deliver it the strategy will show how schools intend to use funding on inclusion the existing statutory send code of practice will be updated and consulted on dfe said these changes will be supported there will be a new requirement for all settings to ensure staff receive training on send and inclusion and to clearly signpost government funded training in a refreshed code dfe proposes new areas of development these are executive function monitor and physical sensory speech language and communication and social and emotional dfe will also set out what schools should do to support pupils with mental health needs whether or not they have identified send the white paper proposed that every school should be part of a local group to work together on send these groups would need to be actively engaged with their local authority and integrated care board we would like to work with school and local authority partners to learn together while we move in the long term to a system where all schools are part of strong group and in the long term schools will pool some funding from their inclusive mainstream funding for a more collaborative efficient system to meet needs across their group and allow for better sharing of expertise and resources dfe will place conditions on inclusion funding to make sure it s spent on improving the send offer according to the white paper the government plans to re balance funding directing more high needs funding into core budgets for schools and colleges it will continue to use proxies which correlate with send in the national funding formula rather than funding identified send need directly but government will also streamline the current school funding landscape clearly identifying each school s of their core funding for inclusion the government has also pledged to performance measures to recognise schools that secure good progress for all young people ministers had already pledged to reform progress to encourage take up of a broader range of subjects the white paper pledged to consult on a new performance measure in addition to progress focused on the progress made enter secondary school behind their peers the white paper has pledged to improve the complaints and mediation processes so disagreements are resolved faster and more collaboratively reducing the need for an appeal to the send tribunal dfe has also pledged to work with school and college leaders parents and the sector to strengthen the mainstream school and college complaints process this will include a new digital solution for handling complaints ministers will also explore options for strengthening independent scrutiny over school complaints data for complaints about specialist provision the government will seek to strengthen council commissioned but independent mediation services they expect the vast majority of disagreements to be resolved through these routes but if parents still have a complaint about a council s decision not to carry out a needs assessment they will continue to be able to appeal to the tribunal for a ruling the tribunal will also hear appeals against council decisions about whether a child meets the threshold for specialist provision the dfe has announced there will be a new remit for the children s commissioner for england to provide oversight and scrutiny of send reform implementation the commissioner will be asked to monitor the progress and effectiveness of the reforms with a particular focus on children in care children in need those not in school dfe already announced a crack down on independent special school profit but in the detail today the education secretary will be given the power to refuse the expansion or opening of new iss where there is limited evidence of demand from commissioning las iss will be required to offer placements based on the specialist packages and have to report costs to the commissioning council any iss that doesn t meet the new national standards and duties will not be able to register as an iss provide specialist placements commissioned receive state funding,7,political_environment_key_organisations,0.4556705484686363,what_matters_ed,0.3035573600313555,0.15211318843728078
https://fed.education/survey-supporting-young-peoples-mental-health-share-your-experience/,SURVEY – Supporting young people’s mental health: Share your experience,2026-02-24,fed,survey supporting young people s mental health your thenational education assemblyandthriveare working in conjunction to invite teachers and support staff to their of supporting young people s mental health in schools and colleges beyond national conversations we want to understand the lived reality in education settings this short anonymous survey takes around four minutes to complete and is open to educators working with students aged to the insights gathered will help shape future support resources and professional development ensuring the voices of the profession are heard shared and amplified as a you participants will receive access to a live webinar delivered by thrive specialists in young people s social and emotional development onfriday th february the session will respond directly to the themes emerging from the survey and practical strategies for schools and colleges we really appreciate your time and insight updates from this work will be shared across social channels in the coming weeks,7,what_matters_ed,0.35892435902303305,political_environment_key_organisations,0.19055934494667204,0.168365014076361
https://schoolsweek.co.uk/dfe-wants-to-ditch-average-labels-for-school-progress-scores/,DfE wants to ditch ‘average’ labels for school progress scores,2026-02-24,schoolsweek,dfe wants to ditch average labels for school progress scores schools will no longer be publicly compared to the national average for their progress scores in a proposed overhaul of government league tables instead ministers are proposing that schools be listed based on percentiles so for example they might be in one of five quintiles for pupil progress the department for education has also fleshed out details on how a proposed new best fit progress score for low prior attaining pupils could work under proposed reforms league tables would also show the proportion of pupils achieving a grade or above in english and maths gcse with breakdowns for key pupil groups currently schools are given progress scores based on how much pupils improve during primary school between primary school and gcse and between gcse and a level they are currently listed based on confidence intervals these are well below average below average average above average or well above average but in a launched yesterday the government said the methodology is complex and we know it is poorly understood for example it can lead to labelling a large proportion of schools as average and therefore limits users ability to differentiate between performance currently if a confidence interval includes zero then a school or college is labelled average this means that two thirds of schools at key stage and per cent at to are average though the figure is a third for key stage bandings can also be impacted the smaller a school the larger the confidence interval meaning smaller schools need to achieve higher progress scores to be labelled above average therefore a school can achieve a higher progress score than another but be assigned a lower banding instead the government is proposing to continue to rank schools in order of progress score but to assign bandings based on percentiles for example if using quintiles this would mean assigning the top banding to the per cent of schools with the highest progress scores in a year this simpler approach will also ensure we have a more useful spread of bandings to differentiate between performance however it is still important to reflect the uncertainty in progress scores the dfe is therefore proposing to present three years of progress scores and bandings along with cohort size and pupil characteristics and a short pop out box explaining the uncertainty due to cohort size it will then link to a technical outlining the uncertainty inherent in all performance measures we think that presenting uncertainty as outlined above will add more value to the progress measures we are planning to implement this across all key stages with the first being the return of progress measures at key stage in december the government also announced yesterday that they would consult on a new performance measure for key stage in addition to progress focused on the progress made enter secondary school behind their peers in the the dfe said it was considering whether we could spotlight the performance of the low prior attainers cohort via a bespoke best fit progress measure the government already allocates pupils to prior attainment groups based on their key stage results it is proposing to calculate a new additional measure for those in low prior attainment groups the dfe would then calculate progress scores for each pupil starting with a score for maths at least one english gcse and their best subject it would calculate an additional progress score for every extra subject sat by a pupil and take their best progress score to calculate the new measure for the school using pupils best progress scores will encourage schools to enter them for as many qualifications as they feel appropriate for each pupil without a penalty for empty slots but also without an artificial cap or limit on what a pupil can attempt the dfe explained government could also make an adjustment to the baseline used for pupils with english as an additional language taking the higher of their average score in reading and maths at the end of ks or just maths the adjustment would ensure that eal pupils are assigned to prior attainment groups that are more reflective of their academic starting points it would mean approximately per cent of eal lpa pupils would move out of the low prior attainment cohort and would lead to fairer comparisons and progress calculations for pupils remaining in the lpa cohort the also sets out plans to adjust which additional academic measures the government publishes in league tables this will include a new attainment measure showing the proportion of pupils getting a grade or above in english and maths gcse there will also be additional breakdowns for key pupil groups and a metric showing the proportion of disadvantaged pupils achieving certain grade thresholds compared to national and local averages the government is also consulting on previously announced plans to reform the progress key stage performance measure in a bid to encourage uptake of a broader range of subjects,7,political_environment_key_organisations,0.3805850758286549,what_matters_ed,0.27234873817750227,0.10823633765115265
https://www.gov.uk/government/news/schools-white-paper-to-rewire-education-transforming-life-chances,Schools white paper to rewire education transforming life chances,2026-02-24,gov,schools white paper to rewire education transforming life chances schools white paper will reform deprivation funding for schools to help halve disadvantage gap cutting the link between background and success life chances for disadvantaged children and children with send will be transformed as the government sets out plans to rebalance the school system and cut the link between background and success the government s landmark schools white paper every child achieving and thriving published on monday february charts a path to halving the gap between outcomes for poorer children and their peers alongside generational reform to the send system the disadvantage gap is as stark today as it was over a decade ago in with only of poorer children achieving a pass at grade or above in their maths and english gcses compared to over of children who do not receive free school meals this is not the sign of a system delivering high standards for every child but one that is sidelining too many children to tackle these stubborn gaps the government will radically reform the way disadvantage funding is given to schools in order to make sure the system delivers better for children using household income rather than the binary indicator of whether a child receives free school meals or not funding could for example be determined by a stepped model ultimately meaning greater levels of investment for schools supporting the poorest children building on the revolutionary impact of the london challenge in the early s which helped transform educational outcomes across the capital through collaboration and targeted intervention and the local innovation that already exists in the school system the white paper will also set out plans for two new area based challenges mission north east and mission coastal the schemes will drive up outcomes for pupils locally including white working class children schools parents and communities to develop innovative strategies that will deliver sustained improvement and provide a blueprint for change nationally the white paper cements this government s that for too long schools have been treated as islands rather than one part of their communities with the old system focused only on what happens when children walk through the school gates the government s action to lift the two child benefit cap put a family hub in every local council and provide hours of early years education are all critical to giving every child the best start in life ultimately improving life chances for young people and easing pressures on families education secretary bridget phillipson said these reforms are a golden opportunity to cut the link between background and success one that we must seize our schools have made great strides in recent decades yet for too long many children in our country have been let down by a one size fits all system denied opportunity because they re poor or because they have additional needs our schools white paper presents the blueprint for opportunity for the next generation with an education system that truly serves every child whatever their needs and wherever in the country they grow up the schools white paper also sets out a new attendance target to recover million school days per year of the academic year compared to equivalent to more pupils attending school full time and the fastest rate of improvement in over a decade piloting new retention incentives of up to for newly appointed head teachers to work for sustained periods in parts of the country that need them most school teachers leaders and support staff will see their maternity pay boosted for the first time in over years helping more women to stay on in the profession and thrive plans for new school profiles an information service for every school that will act as a one stop shop for parents showcasing key information around attendance attainment and enrichment a commitment to develop minimum expectations for schools around engagement with parents for example timely communication and high quality transition from primary to secondary exploring a new progress measure to better capture the progress and achievements of children who start secondary school significantly behind their peers the government s new disadvantage model has the potential to significantly rebalance how deprivation funding is distributed to schools and in turn the level of support that schools with the poorest children receive the model could take into account how low family income is for how long this has been the case and the place a child lives it would also remove the need for families to choose to take up the offer of a free meal in order to be eligible for deprivation funding and reduce the administrative burden on schools the wider reforms to the system for children with send sets out how more children can and will receive better support earlier closer and without a fight the plans will build on the investment government has made to date notably bn investment in new places for children with send and m on training to make sure every teacher is a teacher of children with send,7,what_matters_ed,0.6493058546412089,political_environment_key_organisations,0.23115822647332074,0.4181476281678882
https://schoolsweek.co.uk/kevan-collins-to-be-phillipsons-send-delivery-adviser/,Kevan Collins to be Phillipson’s SEND delivery adviser,2026-02-25,schoolsweek,kevan collins to be phillipson s send delivery adviser kevan collins has been appointed as the education secretary s delivery adviser with a focus on send reform and reviewing how the department engages with councils collins the department for education s lead non executive board member will take on the additional part time role for two days a week for an initial months he will focus on supporting the dfe s delivery unit on send reform and reviewing how it engages with councils to ensure reform programmes are clear and achievable this will include challenging and supporting the senior leaders of the highest risk councils this will be measured across a range of key delivery commitments ministers released their long awaited plans to overhaul the send system on monday which included new duties for schools and tiers of help for pupils collins a former ceo of the education endowment foundation who worked on new labour s london challenge school improvement programme said having worked across the education system i know that ambitious plans only matter if they translate into real change in classrooms and communities children with send and their families have waited too long for the support they need and i m determined to help ensure these reforms deliver for them i look forward to working with colleagues across the department and with local authorities to make that happen bridget phillipson the education secretary said every child whatever their needs should have the opportunity to achieve and thrive at their local school kevan has a proven track record of driving improvement across education and his expertise will be invaluable as we deliver the schools white paper and our mission to shift children with send from sidelined to included a terms of reference published today reveals he will be paid per day totalling a year the appointment began this week and will run until august next year with an option to extend by another months collins was previously catch up tsar during the pandemic under the conservative government but resigned over a lack of funding after the last election labour appointed him as school standards tsar and non executive board member he was promoted to lead the board last year collins also previously declared that he is a labour member and made a donation to the party,7,political_environment_key_organisations,0.5674820281527274,four_nations,0.18740184106648458,0.3800801870862428
https://ffteducationdatalab.org.uk/2026/02/are-dfe-right-to-ditch-confidence-intervals/,Are DfE right to ditch confidence intervals?,2026-02-25,fft,are dfe right to ditch confidence intervals amid a slew of consultations following the of theschools white paperearlier in the week was aproposal from the department for education to stop using confidence intervals to communicate how progress in a school or college compares to the national average at present the following bandings in are used in secondaryperformance tables bandings are not calculated for schools and colleges which do not cover the full age range if we look atschools progress data from the last year for which it was calculated before its year hiatus due to the covid pandemic we can plot schools scores based on the number of pupils included in the measure and the five bandings on the left hand side of the chart i have labelled two schools both schools achieved a progress score of one school had pupils and the other had the former is banded average and the latter above average the reason for this is that the entire confidence interval for the larger school is greater than zero we can see this if we add the lines that show which schools have a confidence interval entirely above zero and those with a confidence interval entirely below zero the red dashed lines form afunnel plot they show that confidence intervals and tests of statistical significance are a function of the size of the a school s progress scoreandthe number of pupils we can see here that the larger school lies just above the upper dashed line hence the difference in banding compared to the smaller school with a large enough number of pupils almost any difference becomes significantly different from average and as a result large schools are less likely to fall in the average band hence one third of secondary schools were in the average band for progress in whereas two thirds of primary schools were in the average band for key stage progress in as the says bandings can be impacted the smaller a school the larger the confidence interval meaning smaller schools need to achieve higher progress scores to be labelled above average therefore a school can achieve a higher progress score than another but be assigned a lower banding the solution proposed to abandon confidence intervals and instead report percentile ranks both of the two example schools would have the same percentile rank the problem with this is that it is swapping one set of problems for another smaller schools will tend to have more variable results in other words be less likely to fall in the average band in the chart below we show the percentage of schools of different size that were in the top and bottom of all schools for progress in this shows that smaller schools are less likely to fall in the middle band in other words their results tend to be more variable the probability of falling in the middle band increases with school size this is the opposite of the current position where the probability of falling in the average band decreases with school size this is particularly apparent for primary schools dfe could mitigate this to some extent by publishingthree year averagesrather than results for three individual years ultimately this is a problem of comparing statistical units of different size if all schools had the same number of pupils this problem wouldn t occur the proposal is to ignore the increased variability in performance among smaller schools albeit including a technical about uncertainty alongside the new percentile based bandings dfe s proposal follows a diametrically opposing decision plaster their inspection data report with confidence intervals and significance tests perhaps the audiences of performance tables and idsr are different and can handle the difference in approaches either way neither confidence intervals or percentile ranks alone can tell the whole story about a school s performance but they can be useful in interpretation that s why we use both alongside school performance measures infft aspire,7,what_matters_ed,0.3846244286075352,four_nations,0.22537033930340702,0.15925408930412818
https://www.gov.uk/government/publications/dfe-update-25-february-2026,DfE update 25 February 2026,2026-02-25,gov,dfe february latest information and actions from the department for education about funding assurance and resource management for academies local authorities and further education providers html details latest for further education latest information for academies latest information for local authorities or this,7,political_environment_key_organisations,0.3800649713368158,teacher_rrd,0.16530963860043094,0.2147553327363849
https://www.gov.uk/government/news/sir-kevan-collins-appointed-as-delivery-adviser-to-the-secretary-of-state-for-education,Sir Kevan Collins appointed as Delivery Adviser to the Secretary of State for Education,2026-02-25,gov,sir kevan collins appointed as delivery adviser to the secretary of state for education new delivery adviser role to support schools white paper delivery with a focus on send reform and local authority engagement children and young people will benefit from strengthened delivery capacity at the department for education as sir kevan collins is appointed as delivery adviser to the secretary of state sir kevan already the department s lead non executive board member will take on the additional part time role to provide expert advice and challenge on key delivery priorities working two days per week he will focus on two areas reviewing how dfe engages with local authorities to ensure reform programmes are clear and achievable and supporting the department s delivery unit on send reform the appointment comes as the department has published its schools white paper setting out plans to build a more inclusive education system and ensure more children can have their needs met in their local school the government is backing send reform with significant investment over billion to resolve of councils send deficits this year a new billion inclusive mainstream fund to deliver targeted support in every school billion for an experts at hand service bringing specialists into every local area over million for send outreach through best start family hubs billion to create new specialist places and million to deliver the most ambitious send training programme ever seen in schools bridget phillipson secretary of state for education said every child whatever their needs should have the opportunity to achieve and thrive at their local school kevan has a proven track record of driving improvement across education and his expertise will be invaluable as we deliver the schools white paper and our mission to shift children with send from sidelined to included sir kevan collins said having worked across the education system i know that ambitious plans only matter if they translate into real change in classrooms and communities children with send and their families have waited too long for the support they need and i m determined to help ensure these reforms deliver for them i look forward to working with colleagues across the department and with local authorities to make that happen delivery adviser to the secretary of state for education terms of reference,7,political_environment_key_organisations,0.4302884652417581,four_nations,0.2487105187400765,0.18157794650168163
https://www.gov.uk/government/publications/gcse-exam-support-materials-minister-for-school-standards-writes-to-ofqual,GCSE exam support materials: Minister for School Standards writes to Ofqual,2026-02-26,gov,gcse exam support materials minister for school standards writes to ofqual this letter outlines the department for education s decision on arrangements for the current specifications of gcse maths physics and combined science details georgia gould minister for school standards outlines the department s decision on the arrangements for gcse maths physics and combined science students taking qualifications in these subjects in and will not need to memorise formulae and equations they will continue to be provided with these in their assessments the minister asks ofqual to consider appropriate arrangements to maintain this support to students for the lifetime of the current gcse specifications ofqual has replied to the minister it has confirmed the decision to consult on the need for exam boards to continue providing formulae and equation sheets as in previous years ofqual s consultationcloses on march at pm or this,7,political_environment_key_organisations,0.6417060892740957,four_nations,0.13937572462943335,0.5023303646446623
https://schoolsweek.co.uk/clarity-sought-as-trust-growth-funding-absent-from-white-paper/,Clarity sought as trust growth funding ‘absent’ from white paper,2026-02-26,schoolsweek,clarity sought as trust growth funding absent from white paper academy bosses are urging ministers to give them clarity over whether recently dumped trust growth funds will come back from the dead labour s schools white paper unveiled its vision to move all schools into high quality chains to defragment the system and drive excellence in standards and inclusion however questions over how the moves will be paid for remain with trust growth funding notably absent from the schools week analysis suggests applications to convert to academy status have more than halved since the government s surprise decision to cut three expansion grants the white paper revealed ministers want all schools to join or form trusts to aid this councils and local area partnerships will be given the power to launch their own chains it follows mixed messages on academies from the labour administration which has previously described itself as agnostic about school structures it also axed the grant available to schools to cover the legal rebranding human resources and employee costs incurred while converting to academy status in january two other multi million pound trust expansion schemes were halted at the same time figures suggest the appetite to academise has reduced in the months following the cuts schools week analysis suggests on average conversion applications were lodged each month last year compared to across and lydia michaelson yeates of law firm browne jacobson stated the big challenge for government is how fast and easily it can move all schools into trusts with the issue of growth funding notably absent from the white paper it remains to be seen if they will be expected to pick up the costs confederation of school trusts chief executive leora cruddas called for clarity the dfe did not respond when asked if it was going to support trusts with the cost of conversion a deadline has not been set for all schools to be in trusts and ministers have clarified they will not force schools to convert guidance on how large trusts should be has not been issued instead the government will prioritise quality over pace and allow for a degree of flexibility on size to reflect the different characteristics of local school landscapes however pointing to the number of single academy trusts in deficit the posed a challenge to our best standalone schools to partner with others and make the system less fragmented of the chains in deficit at the end of were sats michaelson yeates believes this spell the end for single academy trusts the number of sats in england has already tumbled having fallen by per cent since graham burns a partner at the stone king law firm expects the white paper to trigger a rush for council run schools to organise groups to establish new trusts or to align themselves with existing mats some could also opt to join planned local authority trusts but the proposal isn t new having been put forward and later ditched in the previous government s white paper four years ago richard sheriff a former trust ceo believes there won t be much of a thirst for it among local authorities with many extremely stretched and facing shrinking budgets you ve suddenly got to deal with dozens and dozens of ofsted inspections how are you going to create school improvement capacity at scale the white paper said limitation will be placed on local authority involvement in the day to day running of their mats burns thinks this will amount to a minority stake of less than per cent of the trust s membership trustees reflecting well established current restrictions for academy trusts this would allow chains to be at arm s length from the council as part of the changes trust commissioning guidance will be updated a pillar focused on community collaboration will be added the dfe will encourage trusts to provide updates on how they have supported stronger outcomes in their community role through annual public benefit reporting it will also consult on requiring trusts to have governance structures that include all their schools hold annual parental forums and ensure boards hear directly from parents and school communities national governance association boss emma balchin is pleased to see the commitment to focusing on community collaboration in the new trust standards and the government s decision to consult on requiring all trusts to have local governance a fully academy trust based system needs local roots if it is to retain the confidence of parents and communities and maintain its overt sense of mission the government announced on wednesday that its advisory boards which rule on academy growth bids will be canned next month this is because the white paper sets out that it will renew its approach to decision making advisory board members usually trust leaders are not decision makers but they help inform decisions made,7,political_environment_key_organisations,0.4070624319135556,teacher_rrd,0.2868714230447448,0.12019100886881084
https://schoolsweek.co.uk/off-rolling-curbs-welcomed-but-warnings-over-gaps-in-data/,"Off-rolling curbs welcomed, but warnings over ‘gaps in data’",2026-02-27,schoolsweek,off rolling curbs welcomed but warnings over gaps in data labour s off rolling crackdown could finally shed light on a practice that is currently invisible but must be supported trusts to work experts have said the schools white paper unveiled plans to tighten up scrutiny over pupil movements and to interrogate the leaders of schools suspected of illegal exclusions or other shady methods to skew cohorts kiran gill chief executive of inclusion charity the difference said this has been an area of insufficient data accountability it shouldn t be up to investigative journalists or brilliant statisticians to highlight where there s a system challenge the government will launch a new internal dashboard that identifies school level trends that could suggest off rolling or other concerning practices including off direction and managed moves it will use this to conduct an annual review of how children move through the education system officials will follow up on a targeted basis with responsible bodies to better understand and challenge where there are possible concerns off rolling is when a pupil is removed from a school s roll without a permanent exclusion when it is primarily in the best interests of the school not the child education policy institute research two years ago found tens of thousands of pupils have unexplained moves out of school each year with poorer children more likely to be impacted at least some of these exits are managed moves these are allowed when agreed between heads parents and pupils but constitute off rolling if not in a pupil s best interests the think tank urged ministers to launch a central data reporting system which captures all moves and the reasons for them the white paper said the clampdown will pay particular attention to schools where send free school meal or demographic trends appear significantly out of sync with their local context jon andrews the epi s interim ceo said the government was right to use a curious approach because a data dashboard can identify unusual patterns but cannot on its own tell you whether any individual move was in a child s interest however there are gaps in the data that the government will need to address managed moves are not recorded nationally and schools are not required to report reasons for pupil departures if they are not permanently excluded data which captures all moves and the reasons for them including managed moves and moves into schooling is required andrews said a the difference report last year told government councils and trusts to take an active role in identifying and improving non representative schools this white paper recommendations are a recognition that the department and the governance structures around schools councils and mats need to be part of policing the worst of those perverse incentives gill said the white paper said the department for education will try to more timely pupil movement data with ofsted to help it identify unacceptable techniques where bad practice is unearthed schools will likely be issued with an urgent improvement grade for leadership and governance dr carlie goldsmith of education charity impetus believes the proposed off rolling changes will shed light on a practice that is currently invisible she offered a word of caution warning that nationalising the system makes it difficult to spot patterns of poor practice at the local level the department also confirmed it will make processes clearer and more consistent across all schools including how pupils access inclusion bases within mainstream settings it will also strengthen expectations for reintegrating pupils from alternative provision and set requirements for governors and trustees to monitor the movement of children ministers inclusion drive could be boosted guidance on how fair banding admissions approaches can alter the make up of classes campaigners argue the government is planning to tighten the rules around fair banding a practice used admit a proportion of pupils from different ability groups based on a test to ensure it produces representative intakes it also wants to make the operation of the controversial arrangements clearer to set out more details about how they work no further information on the changes have been released trinity multi academy trust chief executive michael gosling who runs schools that use fair banding said the proposals seem reasonable and fair because they talk about more details being required to ensure clarity which i don t think anybody would argue with however rather ironically they also lack the detail needed to provide clarity on what that means in practice current rules state fair banding can be used to produce an intake that is representative of the ability of applicants to a school the ability of children locally or the national average requirements must be fair clear and objective trusts and councils must publish their schools admission requirements and the process for banding and decisions including details of the tests when approached for more information the department for education did not outline in what ways arrangements are unclear now charlotte o regan of social mobility charity sutton trust said it s the current implementation of fair banding that s the challenge not the mechanism itself schools could benefit from support and guidance on the potential impact of each option that s in the school admissions code in a way that ensures inclusion is at the heart of their decisions schools week revealed in october that a controversial decision allowing the carlton bolling school in bradford to introduce the practice had been withdrawn watchdog over allegations that important evidence was ignored the approval was later reinstated,7,what_matters_ed,0.3749207654742648,political_environment_key_organisations,0.3474072290314225,0.027513536442842268
https://schoolsweek.co.uk/special-school-leaders-call-for-clarity-on-future-funding/,Special school leaders call for clarity on future funding,2026-02-27,schoolsweek,special school leaders call for clarity on future funding ministers have been urged to clarify how special schools will be funded under their white paper reforms the pledged a fundamental reset for special schools including new funding bandings for provision a curriculum review and a plan for the institutions to provide outreach and short term placements for mainstream pupils but few details beyond a million fund to help towards outreach have been given on how the changing role of special schools will be paid for government wants education health and care plans t o be reserved for pupils with the most complex needs from under the proposed system a child will be placed on a specialist provision package which will secure the right provision before an ehcp is issued funding for the packages will be set rates pauline aitchison deputy director at school north east which represents the region s schools said there were hundreds of different conditions that would fit into proposed packages with nothing mentioned on how they will be funded warren carratt chief executive of nexus multi academy trust said he was deeply concerned banding rates which he said were so far removed from the needs of children and the schools supporting them when your funding agency and regulator is also defining what they want your unit costs to be regardless of what they are that can lead to a very conflicted space he said it would be disastrous if that leads to further underfunding of provision others have been more welcoming of the plans marijke miles headteacher at baycroft school in hampshire said schools have been looking for a long time for a more consistent approach across the education landscape and for a less regional variation and postcode lottery carratt questioned the logic of introducing short term placements in special schools surely if a child is assessed as needing a special school place it s not something that s needed for a fixed period however simon knight joint head at frank wise school in oxfordshire said placements have the potential to improve how the system supports pupils needing additional help heads also have mixed views on the planned curriculum review for special schools while adam dabin ceo of horizons education trust said the review has got potential to be quite a powerful piece of work carratt said drifting towards prescription will only be harmful for the sector the review proposed that councils will no longer be forced to name a school on a child s education health and care plan if it is full something leaders have welcomed it s always been a challenge where special schools want to be part of the solution and we want to take as many pupils as we possibly can it s easy to say you can fit an extra pupil here and there but that doesn t work on the ground said dabin knight added this would need to be accompanied within the system to enable all children who require a special school place to be able to access one safety and effectively,7,political_environment_key_organisations,0.4265977685515259,what_matters_ed,0.323133328271888,0.10346444027963791
